row.name,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr12,chr13,chr14,chr15,chr16,chr17,chr18,chr19,chr20,chr21,chr22
281,77.10449668,53.81791349,61.05888,51.2136267,47.63622536,44.96956758,42.68295742,37.26281995,41.97512468,33.81267449,32.88809129,36.3822431,25.96732406,24.78631059,25.99904674,25.45234127,33.66332282,19.87330992,25.22641908,18.38043618,9.436813743,14.96800969
282,77.44159643,78.6233376,56.54406,51.89544727,54.09184839,44.54305264,53.12556103,37.90804354,38.4570512,37.36393135,31.47700374,41.69637369,27.9600152,27.19941718,38.60743489,26.32912612,33.66618071,19.81483413,32.73471739,16.77129094,10.74390818,16.87948358
283,82.95863784,85.59036575,86.89203,57.25657443,53.58809079,57.60714335,56.61950114,52.45670685,50.51751664,43.86543953,45.26297853,52.65099105,28.38264022,32.85705133,32.27716249,27.50769978,32.71132496,22.79033816,33.43154193,20.80123263,14.66797001,14.17817378
284,102.2605426,103.4775312,97.23781,75.24850307,71.18880484,65.65869119,70.71965957,55.65792403,77.09700792,49.42635498,46.65784486,45.76078217,34.36395789,39.31619381,35.57904121,41.62680502,44.75511932,23.54215079,43.47086426,24.68262708,14.23083056,21.1420106
285,91.53715047,72.45162566,55.03953,45.07239901,46.35265831,52.78428028,40.60769947,34.83741646,43.27263722,27.790473,33.01487086,34.52804891,21.31388676,25.32989883,34.73238868,23.32137281,29.6945481,16.0470438,24.4051939,15.39248177,8.455363648,12.71543499
286,109.2478142,78.9516255,75.94255,61.29415041,57.81090095,53.98142235,49.45411365,43.19563272,40.36409005,47.56596868,49.84998556,43.66903837,27.52431794,37.84747196,45.96644504,37.55900941,37.89372758,23.35495842,37.49753812,23.38525744,11.65548265,18.93816837
287,88.75170465,77.77398594,53.16597,50.21111283,50.76459258,51.90719641,48.08065509,41.21767564,50.91240946,31.5005814,40.87216096,35.52746672,29.54755155,27.4285254,29.69632106,24.49310869,34.74741911,16.96858652,26.50627086,19.90320142,13.62254002,14.39102109
288,74.88721703,81.99465268,62.81225,42.2561514,52.41150971,41.72222709,42.57602437,38.42106284,39.65662778,42.12995399,41.6244499,31.40545042,26.48343413,27.28893821,29.49846449,34.80468294,27.56588978,18.48630545,21.59549564,19.29842769,11.70621035,14.59858657
289,89.12706849,97.44175472,65.49299,59.92230604,49.13977124,61.74133219,57.51764878,38.10854631,51.505053,45.03281182,49.02397341,40.6468368,30.24974788,36.68647702,41.43418794,32.87398703,37.83670191,22.35524688,35.751309,22.48300025,11.62638765,16.33839865
290,76.26697354,76.87237178,63.00754,53.74191455,52.79939009,47.54371412,41.59502413,35.07382821,35.07382821,29.14966852,34.9157176,43.82833977,52.16414269,33.21256866,26.42485779,25.3359454,25.85072179,19.60844885,33.35318787,21.29047051,15.68707557,15.93074055
291,116.4879834,122.0221987,82.03927,76.44395157,68.21068901,88.03315479,67.07499176,59.33167361,71.67245129,57.70195679,48.36067626,54.22254433,32.1440585,41.80867853,36.65879774,41.80515908,39.434876,26.9111134,33.53617278,27.04834547,14.19810497,26.74411155
292,91.9395585,80.07573238,61.34827,62.25390164,58.67657968,59.78250715,66.2070373,33.12998067,51.22370874,45.26141727,37.59187525,50.74326418,27.13680802,28.1797294,32.53675497,33.16972664,25.94825552,20.64691403,22.05362212,17.28172755,12.70625267,17.15151057
293,84.5123028,61.85683894,51.83834,48.39737909,51.99314508,53.23818342,50.15779185,40.5556222,48.47912029,35.11756994,35.14249716,40.41233033,26.7219893,25.54583161,24.44472288,30.75638983,37.1859213,18.70748565,26.39311659,17.85935125,11.33416485,14.8329925
294,105.1483436,76.1478415,88.54631,49.93344679,48.12998031,40.43715171,62.2084928,35.80428598,45.40436513,33.53424105,40.25850657,50.5224915,25.64202108,35.96038547,36.13503485,27.91500329,33.06321698,19.78805985,28.25705145,20.28553272,10.94440037,16.16298188
295,96.70446974,105.6905505,84.26168,64.79272137,62.96390427,46.323259,77.30706349,72.53138221,44.61494996,49.79785537,53.3882231,71.39436186,29.61034594,34.93569643,45.04135906,33.50611192,35.06427541,25.35834022,34.22873693,21.84086743,11.965824,21.07020325
296,85.7172247,67.76300444,68.47888,49.19610889,55.92775731,57.14585731,46.56329604,38.06266116,57.54342279,40.94162378,39.55747456,43.69227203,27.08208455,31.08041735,40.12796939,31.90444485,30.32275661,18.33199215,31.71929005,16.87049178,12.70833788,17.4707511
297,102.1958959,97.58843373,76.70373,49.11669635,81.64982602,58.05710365,82.03495435,56.65768585,68.96951407,46.47554796,44.46247577,41.83905694,40.02812816,30.82947795,42.73659595,34.61047812,36.39372762,24.48415659,36.66456646,26.74186228,11.74173298,21.38547183
298,106.8368061,70.21719862,60.69045,59.18989007,53.20298892,48.36999089,49.64326421,34.92833998,42.23027154,43.42034825,41.22542901,41.31913104,25.09303988,28.64625493,33.11243635,30.71532077,31.39602994,19.62034618,25.91343679,16.71057911,12.31569433,16.72730311
299,75.23275817,74.41701328,61.61111,48.03410839,64.50097753,53.34045915,55.60764618,38.00738198,53.49854329,35.5743839,33.4742781,41.29518291,29.83805167,24.70658845,28.61185429,27.16541347,40.97848538,15.18321212,32.64260307,16.61559896,12.37726882,16.77920573
300,76.50912755,72.38409457,61.40773,50.87128747,41.07679181,52.03212364,51.06099374,36.4548549,50.33908319,38.1052121,47.40666728,45.42558768,31.33733716,27.28086729,36.2949978,38.32537616,33.26700105,19.11152375,35.80425952,20.73215351,12.29876657,22.57284412
301,119.1734292,86.07226571,65.39452,56.47549479,46.0652807,57.89917827,63.50505271,46.38613277,57.15358422,40.71389158,44.19322465,44.69827889,35.31153659,36.78724441,42.94696906,36.0400891,39.35916814,33.08671526,41.15945918,24.21593485,9.571883864,19.43700138
302,50.71172145,51.59769655,43.29926,42.19833187,33.1853657,29.18197865,31.31627339,25.83818143,32.24416434,26.59200782,32.22508522,27.43715202,19.11278334,19.39354015,19.41670236,20.6494041,24.10183323,13.37257972,20.57155547,14.3183987,10.79793305,11.96906031
303,99.52354879,83.01251453,66.2742,63.64043244,46.80465618,39.49700883,59.25985567,43.30285685,57.45324021,45.93974485,58.89190119,51.42913345,29.78854122,33.0167232,42.15726281,35.17708303,53.32384099,19.99524429,34.68642414,24.66354002,12.28339478,22.44709657
304,90.8340015,68.27319231,46.29508,54.46067611,45.87792956,49.75056773,54.23215005,38.08174028,48.27763842,45.56202589,28.33101281,38.50198372,34.49610925,27.28205808,25.6380306,36.78631824,33.77298145,17.64832188,27.8581364,18.72721574,11.73375997,18.08338935
305,87.85331886,71.33646294,63.97258,47.02828677,48.82312663,41.31195984,58.55374296,35.57314018,39.91280665,38.49526236,34.69737942,44.55787137,24.28309282,32.40952554,32.32413259,24.1418597,33.88367211,18.13226206,28.29319857,18.98235201,9.925363612,16.60328883
306,64.18830223,54.90105715,51.09748,39.25308188,43.07229321,43.77573326,40.26035891,35.77840612,38.00309514,36.99018169,31.00158697,31.40034325,27.31823167,25.62000996,26.10764954,33.74943025,35.0411476,18.78295535,29.63805168,16.36222771,10.25803627,16.78004723
307,105.5530803,84.15667962,70.31887,53.84924453,55.51352075,52.4442697,51.09094875,62.6788024,47.56596868,42.78496853,48.73389668,47.68168712,30.08817074,37.18004673,41.1950506,35.17837967,37.26948838,22.56787455,34.59081684,22.60264301,12.2242151,22.85864194
308,87.0241048,80.42013565,78.02254,51.14040628,57.18623836,48.10621741,62.96377196,41.36329617,46.7596972,42.46766237,56.05342547,37.8594328,32.74464065,29.07369604,25.71195227,30.67986165,35.06186737,18.66712842,38.93746929,20.4621297,11.38768165,20.75264041
309,114.3221989,113.7011087,74.22194,48.32206816,66.66385126,49.38716472,57.43246752,35.88092001,58.95062043,49.20915467,45.2150558,43.36618048,29.57975583,32.05432576,40.27049386,38.79282785,33.45625746,18.2012274,38.72656694,27.21701442,11.63195262,19.92021386
310,80.73482207,76.62394628,63.65152,49.98917582,51.66575689,37.84823936,46.80560882,31.05895664,41.25731575,34.55038286,32.28954672,42.53905692,24.44347916,24.85380464,31.7481072,30.01508263,30.84599026,17.10030919,25.95348707,18.58742479,13.38313013,12.97613888
311,80.81976518,60.6022478,63.08891,43.61455306,34.46149692,38.63590803,48.70730234,31.88028502,40.39430969,30.23416174,40.42749307,30.63807811,20.70597727,22.38751467,32.89285446,26.8829578,28.4308805,15.75585302,27.31505623,16.40283104,11.02560439,18.05723693
312,82.69833089,77.71685443,55.15885,54.112674,52.47999344,67.69002218,47.14516954,39.27650077,42.23821014,35.78216373,39.44077703,39.96364021,32.27830036,31.74715456,30.73876612,28.00642959,34.98258714,20.91464358,28.20928749,19.91375448,10.62834587,14.25883533
313,81.36993717,114.2439242,63.09037,60.86480403,45.50005182,58.17758525,46.83553737,45.49108119,44.6050267,36.66157625,55.75239346,39.20619116,25.16993853,28.45075348,22.32138607,29.76705406,31.66946205,18.10856532,31.58578913,18.68023506,10.22593783,16.92847802
314,97.80653375,103.389201,68.75083,74.83220247,59.77713536,55.05522492,52.01645812,50.26573046,44.71039849,55.70568799,56.26266072,48.17811474,33.06782137,29.7373372,40.74223241,35.54771017,47.23844818,24.85737966,45.117702,23.85263504,18.50779791,17.63464895
315,85.78861925,82.43326077,72.29473,50.76181407,59.74453414,46.04681021,54.04498414,46.22661968,45.31145696,42.74837155,47.6437935,52.38549754,36.11320368,38.62810174,42.29460072,35.04286763,32.97861788,21.32244722,42.04749832,14.55912375,11.25895977,19.74552744
316,80.84884694,63.55236681,65.90751,57.38555034,52.7832218,40.19912578,50.31955422,39.28655634,45.34919181,42.37896166,41.90227472,41.61844302,37.47247858,22.65565703,32.11240991,29.12672594,37.44120047,20.14953113,25.57264029,19.23207416,10.97872162,21.97356126
317,92.74590937,82.28290354,69.41918,63.54056475,59.23529891,68.46575648,60.52913323,53.31963353,58.50420604,41.85527816,50.36189346,54.5247936,32.9735901,33.47546889,37.94913906,33.76210556,48.66382523,23.63436037,40.30722316,21.51673406,13.33580015,23.33614921
318,75.69407067,60.38134281,74.36036,46.76057045,48.40185117,50.83992997,43.63381741,30.22299477,42.55691879,30.51248934,33.87660675,31.4122247,22.67695103,28.33058942,27.72005754,26.69947011,30.00568861,16.81091783,25.51749872,14.70006051,8.511669548,14.30096552
319,99.04093436,97.26062215,50.53067,38.72519091,73.57922553,43.80645567,36.37356355,36.11825792,49.49057832,36.85117667,34.63387056,42.12130091,29.29396595,30.21172195,25.0960592,29.03596119,34.35141489,16.16593769,25.77816291,18.07860501,8.957993961,15.22832723
320,98.94754987,101.0393995,68.29135,52.43016544,67.37835243,51.95522499,75.36490953,46.99804067,43.60949881,40.18811758,58.38607956,33.96599547,34.71698778,46.24575172,34.00298939,27.77975588,51.83725728,23.14656202,29.93649041,18.51749624,11.57742761,21.42275947
321,103.7784045,83.88771959,76.20381,46.50473558,64.8573681,61.91082147,45.88697957,35.76940903,54.69602937,40.48216361,37.86721263,48.76469847,30.93424111,25.68478636,34.82942493,29.08970557,22.40728181,22.81545856,32.81497671,22.11196824,14.0175334,17.56788526
322,87.54254882,73.69097466,48.54046,63.78716437,48.15043546,46.85668053,41.88121095,41.98412177,49.90010464,37.1501711,41.72661979,44.95877107,29.39759124,28.5536643,35.76395785,29.9624232,31.54879521,15.39237062,28.61849626,19.71582381,9.234725894,16.1660356
323,87.78335326,61.11738407,65.27703,51.92918636,61.74900618,57.14093537,52.22788971,47.30325368,37.17673898,35.56109996,37.31801974,36.03966571,29.39333086,42.59650598,30.2920342,27.86072968,28.01693502,19.16935386,32.31905188,19.15511465,11.96704126,16.0974963
324,100.4969809,69.73513988,50.71873,44.9057941,50.46422212,52.59264228,42.78322204,38.70928723,55.9388449,34.9556488,43.19121356,36.53471729,30.15205008,31.55316145,38.40767306,29.76184104,35.35559586,25.12404808,29.95877144,22.89536065,10.96989124,19.36939884
325,106.871683,90.90211476,64.83551,54.58965202,68.78052228,46.78737648,70.27377443,39.50846689,58.17967575,40.36673625,39.09441557,48.02479376,30.00354518,33.99232519,36.91362705,28.37118217,30.50126944,24.81332568,36.39097557,17.51514644,10.75075655,16.94761536
326,83.19454681,74.04702123,71.7995,55.05339904,50.42945101,69.01124469,50.25458994,41.93220327,48.0570245,47.44591047,35.92709625,47.01000151,28.86546636,35.5211423,32.40002568,29.14628138,33.63982454,20.45572589,30.08197863,19.12916069,13.04979857,14.25408804
327,105.5840938,75.84180817,71.67555,59.44567202,87.39428208,67.62034766,48.73215018,52.02675185,49.13140924,42.86390476,45.25347866,45.60579408,29.50206332,35.60844052,36.60539737,37.61484429,26.1896977,61.65451028,26.88875299,19.87169309,11.73312223,20.47114266
328,93.9284444,61.85368995,82.92196,55.72384094,51.08772038,58.2636133,58.6084135,46.2770563,40.13222978,50.14569871,38.37176409,38.92733433,26.04560403,27.33244178,29.15342613,33.80224845,33.3750455,19.01259282,24.23929552,21.03714159,8.978279751,14.89918461
329,105.164062,78.35660038,72.05737,62.58356557,87.07851072,50.59883444,52.77906726,51.40552932,53.15458987,41.95509292,49.79092232,50.79375373,35.31595575,35.38764138,33.58795896,31.16379919,34.11981923,19.99672616,32.30783198,18.32505116,11.48899416,17.77685059
330,95.80748643,98.83087879,84.48973,66.47911985,56.3708904,885.3925099,76.01055651,77.23905608,52.77557427,37.4797821,48.40746112,55.59706137,38.38454525,34.85617804,53.36435436,30.82415908,41.95953854,25.28277525,33.59110795,19.86312204,11.85536357,23.07641648
331,101.3545622,89.24990522,75.46316,60.85236688,46.23228255,51.3164846,50.31240947,40.02640813,41.32569363,57.0075403,56.65427224,54.99441518,34.21270094,39.72196252,37.73215045,31.33783994,39.87692415,19.03736921,35.75734235,19.93799105,12.04088089,23.55399784
332,96.64215167,89.71566335,66.09823,47.53082711,72.28441211,62.10994822,45.972743,53.42050678,41.73331468,41.41193337,39.71420915,44.14969462,21.10921886,29.66877409,32.50034322,23.9492479,30.23532607,19.55434194,27.77853862,20.18519401,10.14632418,18.11209535
333,88.6423371,75.54371344,63.46512,56.69155724,66.49182162,54.31143028,84.2957905,38.40092524,56.09560594,44.01267424,41.8291866,49.79288051,31.16080898,42.68306327,36.53955985,43.60899603,34.58131697,23.42952841,29.24617553,19.94691669,13.09740111,23.92059746
334,86.07253033,97.06498839,65.24202,55.81460569,56.65382239,57.09748472,61.76483047,39.50026366,57.30383561,55.22669885,49.72497895,42.96255519,24.47874246,33.34379385,37.45271145,31.00878464,32.65731596,17.71574712,32.89436279,21.64188357,11.63706773,16.04779532
335,125.6554084,95.78970395,83.34496,57.13955935,68.25604492,67.17131354,44.66215822,51.61778123,51.33826285,55.46652419,45.9075141,71.11756906,33.6447994,27.97430469,53.52826015,42.45810958,28.61357433,21.79815771,45.99954903,37.41275379,9.995292163,19.30105007
336,81.18414728,73.400501,61.41183,46.18327488,52.13349966,51.39219246,43.75720984,39.12204192,39.43881884,47.44718064,40.47263728,50.28388341,36.87266383,34.63680784,30.36496354,26.55588716,27.21561194,20.93138875,30.9107693,18.4010845,9.432627451,18.0658265
337,113.392879,84.63812973,55.62953,54.15572772,47.61360033,53.43641045,56.59499731,37.55347885,46.81783427,39.52691092,43.29415084,46.43786604,28.10346584,27.60362463,30.34707521,36.18380436,32.25406114,20.75029587,32.05279097,19.38896487,11.26408811,18.93110036
338,85.42616888,57.99962813,42.48198,43.48287802,45.66297852,46.9511235,46.6134945,35.52519099,46.26911769,31.37329905,34.5022749,36.4301129,21.55898598,23.31080388,22.23202116,26.60820258,25.92676042,16.06504592,25.97052332,15.78079877,8.714924372,12.30229131
339,90.07837834,67.66721191,76.72389,60.40677282,51.21873387,50.79899321,55.873272,41.62034829,57.9104511,37.52926609,53.04993256,42.43170048,32.92712278,29.88679472,28.76771563,29.50642956,32.82061312,19.32624722,27.66787443,21.68099445,15.31093638,17.10398212
340,82.85398053,52.46731813,71.3277,37.96615415,51.00881062,41.7808934,47.23410841,36.6470486,41.03183282,38.12648757,38.87636847,39.46178788,26.4769774,26.97631583,26.23801736,31.28062904,29.76467247,16.64862622,31.0972472,17.10474687,8.982397242,20.76864464
341,88.94069644,55.50013097,62.89166,55.15617755,59.88859342,40.99002282,58.27612984,40.4381308,40.51195985,43.88488912,37.33582868,44.01526752,29.65133561,40.77276959,36.4883029,40.53336763,41.79870235,21.82044668,31.1568926,18.0957233,11.6211614,16.31541374
342,89.46345377,93.11439309,53.19817,51.07943777,42.95443135,49.56144363,47.25578081,38.95181171,39.8828781,32.98634479,36.78671517,37.35900942,29.45149439,28.62246557,31.70526518,26.20863922,29.6073028,16.6970332,31.35625751,20.70227523,12.14898886,14.54405892
343,84.86779366,65.456733,78.28232,55.70563506,50.58737639,49.10044866,47.83331453,41.21455312,40.36999108,54.33090633,38.89560636,36.34432301,26.52741402,26.62968975,28.10039625,31.6842014,33.64964195,19.74899396,27.13252117,18.06030917,9.636001354,17.22534491
344,59.21113908,51.80031629,44.63916,38.06178791,45.3908695,37.40489457,30.71158962,35.37303434,41.46911781,28.85313505,27.53543199,26.54638729,18.33099188,22.00257687,24.72232277,23.29986183,22.95124581,15.74167996,20.66265629,15.41926134,9.043894991,11.679489
345,74.97126042,92.00624281,75.42035,71.15990831,56.9117213,48.68684719,49.18978447,46.62614335,39.86488392,52.0671329,46.07689753,39.09737931,34.35871841,39.89407154,34.60873163,41.24601647,50.84871536,23.99790098,38.17647433,23.03415927,12.37463055,21.86615189
346,95.3562295,71.60028935,54.43673,49.527731,40.09944333,44.84630746,40.20391541,32.4147121,37.65583396,38.10105756,32.3953419,36.18123755,24.11187822,28.03723139,35.9361198,27.43791942,24.86216399,19.00774762,25.05767073,15.96515971,10.55544034,14.00081998
347,65.13180578,55.55464274,54.02352,34.24649295,39.14773655,31.89671794,28.94921867,25.92271173,37.80851986,28.04445553,26.27963683,28.97806228,20.76834033,19.89535808,21.52911829,22.39294997,22.02773432,13.25740111,18.8703409,15.02995465,8.439039224,14.32144713
348,66.72818044,81.58737564,51.39275,62.46112577,62.19060447,35.19732648,43.50735539,32.21267453,41.90373013,32.84559328,60.94763017,37.49147832,27.5220422,32.39843796,33.58369858,21.99996507,33.22273008,18.54476536,32.66496348,27.12632906,15.33738518,18.11491885
